"","date","text","month"
"8978","2020-04-30","Gente en el apumanque weon!.. asi con el precandidato de la tele ..#COVIDー19chile #Covid_19 #chile #estoeschile #LasCondes @ideasdelavin","April"
"8979","2020-04-30","The virus is here to stay, recurring intermittently as the seasons come and go, much like influenza. Until a vaccine is available, this could mean social distancing will need to exist for many months, if not years. 🙄😷 #Covid_19 
https://t.co/9iQFd96g6Y","April"
"8980","2020-04-30","https://t.co/BpfewlakfX nonostante il #COVID19, prende il via il programma per il nuovo carro armato franco-tedesco @Esercito @SM_Difesa @MinisteroDifesa @CD_difesa @ItalyatNATO @IvecoDefence @Leonardo_IT @ElettronicaGrp https://t.co/bjQ1b0n1Mq","April"
"8981","2020-04-30","When #COVID19 hits. Keep your loved ones safe ❤️ #staysafe","April"
"8982","2020-04-30","Man goes out to shop groceries amid lockdown, returns home with wife #Lockdown #UttarPradesh #Ghaziabad #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVIDー19 #CoronavirusOutbreak https://t.co/9x7CYaBZAN","April"
"8983","2020-04-30","Incremento de casos de síndrome Kawasaki en niños, en Europa, posiblemente asociado a #COVID19 https://t.co/vhImBa0LaC","April"
"8984","2020-04-30","Todo el contenido de la revista @NEJM relacionado con la pandemia de #COVID19 se encuentra disponible gratuitamente en su página web 👉🏻 https://t.co/QpM5wOgTi9
#BibliotecaCMC","April"
"8985","2020-04-30","#QuédateEnCasa #Covid19 #TomateloEnSerioMx https://t.co/FLKvBOVukh","April"
"8986","2020-04-30","El ministre Portaveu, @JoverEric, ha informat que el Govern ha Decretat reobrir els centres de triatge de residus, que havien cessat la seva activitat arran de la situació generada per la #COVID19. La mesura entrarà en vigor aquest proper 4 de maig 👉https://t.co/l4O5pGwIbs https://t.co/3EESJGlTaP","April"
"8987","2020-04-30","La producción de la popular serie de televisión “One day at a time” se adapta al aislamiento social producto de la pandemia de #coronavirus con un episodio especial animado.
https://t.co/7SgxYHDmP5","April"
"8988","2020-04-30","IEA in Global Energy Review: The #Covid19 pandemic is the biggest shock to the global energy system in over 70 years.

Global energy demand is set to fall 6% in 2020, seven times greater than the drop in the wake of the 2009 crisis. @IEA https://t.co/jOc9yg1nKT https://t.co/gxHZQrpETv","April"
"8989","2020-04-30","Wij weten al van de gecreëerde schaarste bij de mondkapjes en nu is er ook een gecreëerde schaarste aan testen op het #coronavirus https://t.co/lsP9oJAlUS","April"
"8990","2020-04-30","ซักหน้ากากผ้าถูกวิธี ใช้ได้ใช้ดี ชีวีปลอดภัย ห่างไกลโควิด 😷💙
 https://t.co/343k5nsMsM

#Covid_19
#NONTTANONT 
#nontfam","April"
"8991","2020-04-30","@KCStarOpinion This is part of what it will take, along with intergovernmental cooperationn&amp; consistency, since #COVID19 doesn't recognize any political boundaries. https://t.co/XbVQ6cwrKQ","April"
"8992","2020-04-30","📑👏 #Salud #Oficial || #Coronavirus: otro día sin casos positivos en la provincia de #SantaFe https://t.co/tNLVK9q1As https://t.co/lwVbdaiWNl","April"
"8993","2020-04-30","From #CRT Webinar: 

Next #COVID19 update webinar = Thurs, May 7, 4 p.m. Eastern.

Send state issues/updates to Mickae Lee: mlee@ncart.us.

#Access2CRT","April"
"8994","2020-04-30","Mayor of Liverpool, Joe Anderson, says #LFC should be awarded the Premier League title but that the football season should not restart until #Covid19 is firmly under control. https://t.co/o7RYk82RO9","April"
"8995","2020-04-30","No matter how crappy the world is right now, nature always continues it's cycles. 

Sunrises and sunsets
Seasons
Night and day

This sounds cliche (kinda is), but try to focus on the things you can still do and enjoy.

So enjoy nature.
Ignore XTZBTC dumping to shit.

#coronavirus https://t.co/YV9yTUu9E6","April"
"8996","2020-04-30","पिछले 24 घंटों में कोरोना वायरस के 1,718 नए मामले सामने आए हैं और 67 मौतें हुई हैं। भारत में कोरोना पॉजिटिव मामलों की संख्या बढ़कर 33,050 हो गई है(इसमें 23,651 सक्रिय मामले, 1,074 मौतें, 8,325 ठीक/ डिस्चार्ज/ विस्थापित मामले शामिल हैं)
#HealthMinistry #CoronaAlert #coronavirus","April"
"8997","2020-04-30","@DWahezi @TamarPedsRheum @NataliaVasCan @IreneBlancoMD So what does this look like on darker skin tones? Given that POC are dying at disproportionately high levels in the US, especially Black people, this information would be helpful. Derm often uses light skin tone findings as the std ignoring other skin hues. #COVID19 #coronavirus","April"
"8998","2020-04-30","El deterioro del escenario que impone el #COVID19 en la región obliga a @LATAMAirlines a considerar que a diciembre podrá recuperar solo entre 50%-70% de sus operaciones. https://t.co/h4pgLo5KP8 https://t.co/ChgaydeITV","April"
"8999","2020-04-30","Para que todos prevengamos el contagio de #COVID19, te mostramos algunas medidas preventivas enfocadas al cuidado de las personas con discapacidad visual. 
¡Checa este video!👇🏼
❤️🩺¡Si te cuidas tú, cuidas de todos! 
@SaludGobPue @Gob_Puebla https://t.co/8nv5fX7yD7","April"
"9000","2020-04-30","We're at a precarious point of proactive precaution.#COVID__19 #coronavirus #","April"
"9001","2020-04-30","#reimaginecommerce #covid19 https://t.co/dl9K2wlSOj","April"
"9002","2020-04-30","Así acelera el #COVID19 las 5 grandes tendencias que ya amenazaban con ponerlo todo 'patas arriba' #IdeasPwC https://t.co/I9y6up1GYb","April"
"9003","2020-04-30","@MattHancock if I get a speeding fine and pay it 1p at a time over 10 years is that ok because it's not about the deadline it's about the ""direction of travel"" and I am heading towards owing nothing right? #covidiot #COVID19","April"
"9004","2020-04-30","PROACTIVE is ALWAYS better than REACTIVE. I appeal to SAPS and SANDF in cape town southern suburbs. Theres is absolutely no presence here. Its like any other day. 
#cyril #level4lockdown #dlaminizuma #COVID19 #StayAtHome #sapsgp #SANDF","April"
"9005","2020-04-30","@ThePlumLineGS @RonBrownstein @realDonaldTrump's reward - one tight slap on his face for every American who died of #COVID19 - as of now 63,000 and counting.

#TrumpOwnsEveryDeath #TrumpIsAnIdiot","April"
"9006","2020-04-30","As healthcare workers on the frontlines of the #coronavirus pandemic face unprecedented challenges, @dralfiee, founder of @aakomaproject, says more resources are needed to support their mental health: https://t.co/cuupCVSRRy https://t.co/rXoD3E7kPL","April"
"9007","2020-04-30","@GOPLeader Oh honey, those findings will be referred to the new Attorney General for prosecution.  

#Corruption #coronavirus","April"
"9008","2020-04-30","@TheFCA pushes #SCA regulation deadline back to September 2021 https://t.co/EPXYfD5WTq via @FintechDirect @Visa @Mastercard #payments #fintech #regulation #COVID19","April"
"9009","2020-04-30","Check it out! 10-year-old Masa—a Syrian refugee living in Turkey—is showing us how to stay on top of #SafeHands with a little virtual help from @msyd_asra's Dilek!

With support from @eu_echo, we can continue to reach #refugees in Turkey during the #Covid19 pandemic. https://t.co/FCKzsX0LmJ","April"
"9010","2020-04-30","La OMS asegura que el #coronavirus no se transmite a distancia por el aire https://t.co/Uq1anflnre vía @YouTube","April"
"9011","2020-04-30","Our #NGO CACR is grateful to @ONGC_ Limited Uran plant @CMD_ONGC for their generous support during this crisis
@OfficeofUT @CMOMaharashtra @rajeshtope11 @mybmc #COVID19 https://t.co/FRzGcmw7OC","April"
"9012","2020-04-30","Thank you United Way for Southeastern Michigan , DTE Energy Foundation, Priority Health , FormFab LLC and #PeterBassoAssociates for your partnership and support of #OaklandUniversity's #Covid19 projects. Thank you! @oaklandu  https://t.co/Ojx68MPplt","April"
"9013","2020-04-30","#COVID19 COMMENT | The UK government is 'following the science', we're told, but with other countries taking different approaches to lockdown, which science are we led by? @DrSophieKH and Prof Martin Powell of @_HSMCCentre discuss &gt; https://t.co/lke2fc68sg via @ConversationUK","April"
"9014","2020-04-30","204 new cases of #COVID19 reported;
80-Kano
45-Lagos
12-Gombe
9-Bauchi
9-Sokoto
7-Borno
7-Edo
6-Rivers
6-Ogun
4-FCT
4-Akwa Ibom
4-Bayelsa
3-Kaduna
2-Oyo
2-Delta
2-Nasarawa
1-Ondo
1-Kebbi

11:50pm 30th April- 1932 confirmed cases of #COVID19 in Nigeria

Discharged: 319
Deaths: 58","April"
"9015","2020-04-30","We're hearing so many stories of how our students, families and teachers are supporting the most vulnerable in their communities amid #coronavirus and #lockdown.  #Proud #CognitaWay https://t.co/e0oLSAe2qT","April"
"9016","2020-04-30","Air pollution increases your risk of dying from #COVID19. Yet, @CaGovernor issued 24 fracking permits – allowing Big Oil to continue polluting when we need clean air most.

@GavinNewsom, we deserve better. https://t.co/TCBUacDfab #WalkBackTheFrack https://t.co/WDPHZKHasa","April"
"9017","2020-04-30","Paris, Lyon, Bordeaux... plusieurs villes souhaitent rendre obligatoire le port du masque à partir du 11 mai. #ConfinementJour45 #coronavirus #Covid_19 #Deconfinement https://t.co/eZptxTZQYb","April"
"9018","2020-04-30","Update from the British Ambassador on flights to the UK for British nationals and residents in Saudi Arabia  #BritsinKSA #Covid19 https://t.co/WV8XoTUPam","April"
"9019","2020-04-30","Meet Dr. Annaliesa Anderson, one of our scientists working on breakthroughs for patients during this global pandemic. #COVID19 #Coronavirus #ScienceWillWin #PFEColleague https://t.co/bDlUWMzlt0","April"
"9020","2020-04-30","#Cm_अशोक_गहलोत_intern_doctors_की_बात_सुने_ #WeDemandstipendincrement_rajashthan #Covid_19 #Rajasthan","April"
"9021","2020-04-30","White collar, blue collar Americans DIVIDED on #COVID19 lockdown
Unlike white collar who can work from home, blue collar want economy to reopen now https://t.co/PxlTB3C7Ja https://t.co/6gxH7znfvN","April"
"9022","2020-04-30","#Creditunions advised by #NCUA of strategies to use in helping member borrowers facing #coronavirus crisis hardship https://t.co/yB7GbnzPQK","April"
"9023","2020-04-30","#FYI: When U Bring #Guns &amp; #Assault Type #Weapons To A #StayAtHome #SocialDistancing ""#Liberate #Protest"", It's Not A ""Protest"" It's #Intimidation &amp; #Terrorism!

Just Thought You'd Like To Know! 

#COVID19 HAS NOTHING TO DO WITH YOUR ""#2ndAMENDMENT #RIGHTS""!
#MichiganTerrorists https://t.co/H0rrkrmkiE","April"
"9024","2020-04-30","Going short on $FTSE @ 6095.1! #Coronavirus #SellEverything","April"
"9025","2020-04-30","Anyone else's pantry look like this? retweet if you agree! 
#Covid19 #Workingfromhome #Remotework #Stayhealthy #Staysafe #Thankyouhealthcareworkers https://t.co/0mg7k7eitX","April"
"9026","2020-04-30","'Grotesque, Deadly Failure': Trump USDA Under Fire for Allowing Millions of Pounds of Produce to Rot as Food Insecurity Surges due to #Covid19 https://t.co/e6vqJwm8Ts","April"
"9027","2020-04-30","Join @edsim TODAY for ""Company Building In The Age of COVID-19"" at 12:00 ET. NYC’s top tech founders and VCs will share their takes on how to adjust to the new reality of COVID-19 from a company building and investing perspective. RSVP https://t.co/Y818bCslFC #startups #COVID19","April"
"9028","2020-04-30","Four positive cases reported in Sri Lanka. The total number infected by the Coronavirus had risen to 653, stated the Epidemiology Unit ( at 6:30pm)
#COVID19 #coronavirus #COVID19OutbreakSL #PositiveCases #recovered
https://t.co/TJECUJZqKJ","April"
"9029","2020-04-30","anladığım kadarıyla pcr testi bütünselliği olmayan bu bozuk rna dizilerini #covid19 olarak algılıyor","April"
"9030","2020-04-30","Según la información facilitada por 
@jcyl los casos de #coronavirus en #CastillayLeón llegan hoy hasta las 20.312 confirmaciones tras 461 nuevos positivos, mientras que las altas acumuladas son 6.686. 👉 https://t.co/mljPUIu1Zq https://t.co/LMaw5SnwLY","April"
"9031","2020-04-30","The publisher @SpringerNature have released c.500 books for free following #COVID19 for a limited time You can search the catalogue and download the books at https://t.co/ibCuxOyWU7","April"
"9032","2020-04-30","Y un truc qui m’échappe , pour le #COVID19 imaginez on fait le test on est négatif. On le choppe le lendemain sans symptôme, on est positif en se croyant négatif 🤔","April"
"9033","2020-04-30","Rahul Gandhi will be interacting with former RBI governor Raghuram Rajan on the economic crisis in India.
#IndianEconomy #coronavirus
LIVE updates https://t.co/xEBAXUTYKC https://t.co/5XNcIVXrlN","April"
"9034","2020-04-30","Urheiluseurat huomio!

Opetus- ja kulttuuriministeriön koronatilannetta koskeva erityisavustushaku aukesi tänään ja jatkuu 14.5. asti.

Käykäähän tutustumassa ja pistäkää hakemuksia sisälle.

https://t.co/Lke8HE5pqB

#COVID19 #korona #seuratoiminta #urheiluseurat","April"
"9035","2020-04-30","Are you ensuring your employees are supported during the #COVID19 crisis? @CatalystInc explains how to foster #inclusion for #caregivers. https://t.co/9ptiOwK3Wr","April"
"9036","2020-04-30","Grâce aux aménagements de #MSF à l’hôpital Saint-Joseph, la capacité de cette structure sera augmentée pour prendre en charge les patients atteints de #COVID19. #Coronavirus #RDC #Kinshasa https://t.co/AmRr2JKfmw","April"
"9037","2020-04-30","After all this #coronavirus is over I think gas prices should stay the same","April"
"9038","2020-04-30","Yesterday I had the pleasure of speaking with my excellent Indian counterpart @DrSJaishankar. I welcomed India's offer support to Jamaica's #COVID19 response and we followed up on a project framework discussed at  September's meeting of Caribbean Heads with H.E PM @narendramodi","April"
"9039","2020-04-30","Heeey, Trump, recuerda. Una cucharada tres veces al día... #Covid_19 #QuedateEnCasa https://t.co/KvFEqBbkdQ","April"
